category,rating,text,label,date
Pet_Supplies,5,"dog has trouble destroying these, but I thought they would be a nice addition to the litter box.",1,2019-01-28
Pet_Supplies,5,This is awesome and durable.  Surprisingly enough Olivia has survived quit well with a chewer!,0,2019-01-28
Pet_Supplies,5,This is really good stuff.  I have a very picky dog and this is the only one,1,2019-01-28
Pet_Supplies,5,My dog doesn't like her treats.  She's a small dog and this is the only one,1,2019-01-28
Pet_Supplies,5,Works Great. Exactly as Described. We have 3 dogs and they all love this!We have been,1,2019-01-28
Pet_Supplies,5,My dogs beg for at least a little bit more. I will keep my dogs in their crates.,1,2019-01-28
Pet_Supplies,5,This carriage is awesome for little dogs I can put all my mini dachshunds anything under 20lbs comfortably.,0,2019-01-28
Pet_Supplies,4,"Great vest... But this is a real shame.  The collar is a bit thin, but the collar is so",1,2019-01-28
Pet_Supplies,5,"I have 3 dogs and 2 tend to be picky eaters.  No one every objects to Milo treats, esoecially the bef sausage,",0,2019-01-28
Pet_Supplies,1,Outer packaging was fine but the ones I bought were a bit large. The only downside is that the top is a bit narrow.,1,2019-01-28
Pet_Supplies,4,"My dog, a Lab, really likes this and she's a big chewer!  She's one of the few dogs that can get up and down the",1,2019-01-28
Pet_Supplies,5,A great product I have bought several K and M heated pet beds over the years for the cats and they love them I even use one for a foot warmer in my bed.,0,2019-01-28
Pet_Supplies,5,I love this watering system.  I have a very picky dog and this is the only one I will feed him.  I am using it with the Toothedogs 4,1,2019-01-28
Pet_Supplies,3,"I based my size choice on feedback I'd seen about this product, but it's too small. I'd love to be able to send it back for an exchange, but it may be cost prohibitive to do so.",0,2019-01-28
Pet_Supplies,5,"I originally ordered a large, but the shipping was a little slow. The dimensions were too small for my small dog, but he loves to get around and lay on it.",1,2019-01-28
Pet_Supplies,5,My dog LOVES this toy.  She is an aggressive chewer and will play with this toy every time she gets close enough to get a treat.  She is a chewer and,1,2019-01-28
Pet_Supplies,5,"I tried several harnesses before settling on this one.  It is hard to find a harness- type collar that fits and is comfy for a tiny dogs, but a harness is very necessary to protect little necks.  This size small fits my 5-1/2-pound, 5-month-old pom.",0,2019-01-28
Pet_Supplies,3,"I did a lot of research on the quality of these treats and they are just the right size.I bought this for my dog, and it is the best product I have found for him. It is his favorite toy. I am very pleased.",1,2019-01-28
Pet_Supplies,5,"WOW.....Finally a harness for my full coated Lhasa Apso that doesn't cause matting....YAY!!!!!!!! Comfy, easy to put on...The greatest find for people who keep their long haired dogs full coated.....no more hacking up there fur because we can't find the right harness for them....THANK YOU.......Sunny and Molly the beautiful Lhasa",0,2019-01-28
Pet_Supplies,5,"the packaging targeted for dogs that have the tendency to try to jump on things, I was pretty disappointed.  The packaging is very bright and the clear plastic is attractive.  I would definitely recommend this product to anyone.  I would buy it again.  I would recommend this product to anyone.  I have a German Shepherd and a German Shepherd",1,2019-01-28
Pet_Supplies,5,"Our older (11 yrs) golden retriever, she'd try this toy. It's been one of the favorite toys we've bought for her since she was a puppy. She's been playing with it since she was a puppy, and it's been her favorite toy. The only thing I'd change is to give it a try.",1,2019-01-28
Pet_Supplies,5,"I have ordered online and it has been great!  I will keep this in the closet and use it when we go to bed. The only thing I have to say is it is worth the price and the quality. I will be buying again. I have two cats who love to chew. They love the flavor and the fact that the dog can't get enough of it. It's a good buy for my 8 lb. chihuahua mix. She chews them all the time, so I will buy another one for her. I have a 15 lb.",1,2019-01-29
Pet_Supplies,1,"I can't fathom how the glowing reviews on this product could possibly be real. I just received mine yesterday, just in time to pick my cat up from the vet, after having surgery.

I live in New York City so I don't have a car, and probably wheel it around more than most people will. The shoulder straps for the carrier can't be removed. When you wheel this carrier around, the straps get caught in the wheels. After wheeling it around for 6 blocks, the straps were literally shredded.

The clasps for the removable shoulder strap is made of VERY cheap plastic, rather than metal so you have to be very careful with it, otherwise the plastic will snap.

I would NOT recommend buying this carrier. I've had it for 24 hours, and it already looks like it's years old.",0,2019-01-29
Pet_Supplies,5,"I did ALOT of comparison tests on the dogs and they all loved it!  I have one lab and two small dogs and I am very happy with the results.  The only thing that I do not like is that the dogs can't use the dogs' food as they would not eat anything else.  I have to keep them on the low-carb diet since they like the taste of the dogs food and I am sure it is working for them!  I would not recommend this product to anyone.My dog is a chewer.  He loves it, but I have a problem with it being too long for him to chew it.  I have found that it is less difficult for him to get to the end of it than",1,2019-01-29
Pet_Supplies,4,"One thing I find a bit inconvenient about this food is that I have to have a spoon or fork to get it out of the can with.  That's a trade off, because that means it's not all gravy and the cats get more real food for the catfood buck.  I also have to always chop it up because if I don't, my cats just look at it like ""What is this strange thing, mama?  You expect me to do what- exactly- with this?""

After chopping it up, the cats like it just fine.  I wouldn't say they love it.  They don't dance around when I open the can.  It's almost like they can't really tell what it is right off.  Once they realize it is food, they eat it all readily.

It has agreed well with my oldest, sickly cat.  She has breast cancer and a very sensitive tummy.  She hasn't thrown up eating it and she's been acting like she feels very good.  She's been totally curious about everything I do and very active.

I did feed it to several of the crew though, as a topper, and my youngest kitty - 8 months old- threw up all night the 2nd time he ate it.  The first time, he was fine.  The others were all fine so this might have just been a coincidence.",0,2019-01-29
Books,3,"Really cute book. Wish it would have a little more to the ending, maybe take it through the wedding and the sister's reaction.",0,2019-01-29
Books,5,I couldn't put this book down.  A marvelous young heroine learns so much and shares so much. I look forward to her future adventures!,0,2019-01-29
Books,3,I am looking forward to reading more by this author. I will definitely be buying the next one.I read this book in the last,1,2019-01-29
Books,5,"This story is very different from the other two, which I will admit is a little confusing. The story is told from the point of",1,2019-01-29
Books,5,Love Belvin is a BEAST with a pen. I fell in love with  Ezra and Lex's story. This is a must read series. Will be waiting for Spring 2016.,0,2019-01-29
Books,5,One of the few series that has kept me on my toes is Gwen's. I just can't get enough of her.,1,2019-01-29
Books,4,Things are starting to heat up now and secrets are coming out. Will he reveal all of them and is he really falling for her or is it just a ruse. I'm intrigued to find out.,0,2019-01-29
Books,5,I rated this book a 5 Star because it kelp my interest from  the beginning. To the end . I could hardly stop reading it. I would recommend this book to ladies who like love stories.,0,2019-01-29
Books,4,"Good, but I didn't like it quite as much as the first two in this series.  I am not sure why.  I did like the characters and the action was there as with most typical romantic suspense novels.  Worth a read for sure.",0,2019-01-29
Books,5,"Turnaround by Cassandra Carr was a good book. I enjoyed reading Becca and James' journey to finding the right person for them. Becca attended a ""We Hate Valentine's Day party that James was attending at. I really enjoyed this book and can't wait to read more but cassandra Carr.",0,2019-01-29
Books,5,"Felt like I waited forever for this book to end. I didn't want to put it down. I read it in one sitting, and I am still amazed at how it ended. The story was well told, and the characters were well developed.",1,2019-01-29
Books,5,"Writing about the effects of the curse of the Scottish play in Stratford upon Avondale, Monica Knightly manages to make murder fun. Or at least solving it. A fast pace, strong protagonist and a slew (yes, slew) of friends and coconspirators combine with intelligent but not boring language make for a great weekend or vacation read.",0,2019-01-29
Books,5,"I already left my review here. The story is just too short. There is a lot of time between the stories. The story is a bit long, but not too short.I enjoyed this book.  It was good, but it had some issues with the story.  The first one was",1,2019-01-29
Books,4,"I read the audio edition and the performance by Valerie Gilbert really added good things to the tale.
The historical tale has some good research into social and religious customs of the day, and terrors of the known and unknown that we are not burdened with today.  It is a romance with suspense and the only complaint that I have is that it is too short.",0,2019-01-29
Books,4,"'Very' complicated, to say the least. Don't know that this is something to attempt for he faint of heart :) Interesting way to have the MCs interact, and I wavered between liking it and not liking it. Much thought went into how this would work with a pseudo-parental relationship, and what is left of the family dynamics. When it was done, I found I enjoyed the story, and am glad everyone came out with their needs and life-dreams somewhat addressed.",0,2019-01-29
Books,3,"I really liked the premise of this book- Noah and Courtney figuring out how much they mean to eachother before it's too late with some interesting twists. I liked it, I just didn't love it. I felt like they should have tried together long before, like they were not super strong characters. Something was missing for me. I took quite a few breaks reading this book. I really wanted to love this, I just didn't. I will definitely give this author another chance, though. The idea was great.",0,2019-01-29
Books,5,"This is not a powder puff story, no no~ this is a meaningful heartfelt epilogue of all epilogues.  If you haven't read the first one of the series, do so immediately.  Then brace yourself for this one.  I am not sure how this author captured the emotions that both devestated and enlightened at the same time, but she did.  She rocked the story and wrapped it up in a bow that doesn't trivialize the struggle but emphasizes the success.  It's sexy and hot, heartfelt and painful.  Shit, I may just cry...",0,2019-01-29
Books,5,"There are a lot of things that you want to try out in your life, and this book is a great resource. The book is easy to follow, and the cover is very clear. I highly recommend this book.

I received a copy of this book for an honest review.I was looking forward to reading the book, but the last part was so repetitive that I could not get into the book. I am glad I did.I enjoyed this book. I love how the",1,2019-01-29
Books,4,"I love this series of books thus far, and I am becoming a huge fan of the author. What I can't stand is reading along at my normal clip and having the brakes slammed on by an obvious spelling error/wrong word/lack of plural/etc. that could have been avoided with a real, human proof-reader that knew how to do the job. It is becoming more and more prevalent in the industry, not just with this author, and it's driving me utterly mad. spell check is not the way to go, folks.
  Please hire a proof-reader so I can give you five stars. Your character development is wonderful and I'm enjoying  the interwoven plots.",0,2019-01-29
Books,5,"a good introduction to this series. The characters are well developed and the story is well told. The story is well-written and the characters are well-developed. I was very impressed by the writing style and the characters. I would recommend this series. This is a great series for young and old. I look forward to reading more by this author.I love the idea of this story. It has a lot of twists and turns and it keeps you guessing until the very end. The ending is sweet, but I'm sure you will enjoy reading it.This book was just ok.  I had a hard time with the",1,2019-01-29
Books,5,"Jade may have a high profile job but that also means not much time off and called back from vacation early. When she goes to her grandparents Lodge for the holiday the last thing she thought would happen was meeting Mr. Tall dark and perfect, so whats wrong with him.  Dawson, Beta to his pack needs to get away for a bit. His Alphas demands are getting too much.  Upon checking into the ski lodge he meets a beauty he cant resist. The two hit is off great and then she is just gone.  But with a little work and a lot of luck he seeks to find her and find out why she never said goodbye. Loved this story and the chemistry between the two is felt in this well written story.",0,2019-01-29
Books,5,"Chameleon is the tale of a planned alien invasion and an army team's effort to halt it. Although ostensibly part of a series, it is fine as a stand-alone story.
After an ominous prologue in 1925 we fast-forward to the present and to a military base located on an island from where a helicopter full of people destined for a mainland vacation takes off. Meanwhile, things go very wrong and the chopper returns to the island with all its passengers plus some military brass. From this point on the copter passengers are in a fight for survival against overwhelming odds. They can't possibly win ... or can they?
The book is well-written. Although I felt it was a wee bit slow in getting underway, when it did take off it was a whirlwind! The characters: plastic (in more ways than one), credible, with some likable and others less so - as in the real world. I definitely recommend this book!",0,2019-01-29
Books,4,"I thoroughly enjoyed this book. I had to laugh at the antics of the main character, Aiden, to woo Katie over. He was relentless in getting her to admit that she loved him and wanted to be with him. But through it all he knew Katie better than she knew herself it seemed. He was caring and did things to help her and she didn't know, she just thought he was being annoying and pestering her. I think Katie secretly enjoyed the back and forth that took place between herself and Aiden.

I liked how the book weaved some of the history of the Cheyenne into the story. It showed the struggles that were faced back in the day and how you cant judge someone by first appearances. You never know what secret that might have and it could surprise you. I thought the book was well written and seemed to be one of the better books so far in the series.

Overall I enjoyed this book and cant wait to read the next one in the series to see how the other characters fared.",0,2019-01-29
Books,4,First story I've read by this author and she has a good story line that makes you feel the depth of emotions.  The characters are believable and the story flows well.  I can't wait to read the next in the series.I absolutely loved this book! I was given this book by a friend and I was immediately hooked. I can't wait to read the next book in this series.This book was very good. I love the characters and the story line. I'm not sure if I will continue reading the series.I liked this book.  I was just a little confused at first but once I got past the confusion it was worth the read.  I am hoping that the other books in this series will continue.This is the first book in a series I have read. I have read many of the other books by this author and this one is the best. It was very well written and was,1,2019-01-29
Books,4,"Eliza (Ellie) Prentice and Thaddeus Sanborn are two damaged souls that have been running for far too long from their pasts, and from each other. A twist of fate brings them together again under life and death circumstances. Can they find the strength together to survive and the courage within themselves to be honest with each other.

An Inescapable Attraction is an engaging western romance that is set in the time period following the Civil War, but before the turn of the century. Through her descriptive writing, Sydney Jane Baily has done a superb job of bringing each character, and their surroundings to life. Her characters are not perfect, and there are moments that they are not even very likable. However, through all of Ellie and Thaddeus' trials and tribulations, both not only mature, but they each work out their differences and come to loving trust that will insure their HEA.

I really liked this book. Granted, the sexual content was descriptive, but it was not graphic. That said, I would have enjoyed it much more without the religious expletives.

I received this book for free from eBook Discovery. I voluntarily post this review. This is my honest review.",0,2019-01-29
Books,3,"The book description basically tells you everything that you need to know about the plot.

The writing is good, it kept me interested and I constantly found myself laughing at Katy and also thinking what a little idiot she was.  She takes defiance almost to the point of ridiculousness, without regard for her safety - or Cal's.  In fact she's pretty lucky that she doesn't end up raped or killed at more than one point in her life.

I don't really know if you could call this a romance though... there doesn't seem to be a whole lot of romantic feelings between the characters.  Affection and sexual attraction, sure, but it almost seems as though the main reason for their marriage is just that Katy doesn't want to go back home to her mother and step-father.  Not that she has a really good reason for that other than being upset that her father was replaced so quickly by a new man - and forget the fact that her mother probably NEEDED a man to help her run their large ranch (something that Cal points out that makes Katy feel bad for about 2.5 seconds).

But the spankings are well deserved and kinda fun, the plot is fairly enjoyable and there writing is well done.  The best part about the book, in my opinion, are Cal's telegrams to Katy's mother.  Seriously... made me laugh almost every time.  And not because he was being intentionally funny.",0,2019-01-29
Books,5,"I was given an ARC copy of this to read and review by the author, however I enjoyed it so much I purchased a copy for myself.

This is book two in this new series by Georgette, however it can be read as a standalone. There are brief appearances from the first couple in the series so while it works on its own, I would suggest reading the first book anyway.

Cadence is half werewolf, half dragon. She never knew her father and was raised by her mother with no impact from her father or his family. Since her wolf was most dominant she was able to hide that she was half dragon, however she is changing. Her wolf is gone and her dragon side is beginning to take over. She is unable to hide it any longer and since dragon births are on the decline, she has no choice but to register and subject herself to a forced mating with a complete stranger. However fate was at work when her best friend, Daisy, happened to meet a dragon as he was being ejected by her aunts mating agency. Some quick thinking gets them both in the same room and that is where the real fun begins.

I love this world Georgette has created as well as the two sides to the dragons. The ice dragons and the fire dragons and the war that has always been simmering between them is so interesting. Cadence is an ice dragon and Orion is a fire dragon. They should hate each other, not be falling in love.

This one had action, forbidden romance and a lot of fun moments. One of Georgettes best books in my opinion and I definitely recommend to fans of paranormal romance.",0,2019-01-29
Books,5,"Alanas magic was ebbing and she knew something was happening with the Hollow. She and Bryce were going to cross path soon. Lately, Bryce was having little control of his bear and his brothers were keeping a close eye on him. He knew that Alana was in Star Lake Forest and roaring went to meet her. He didn't trust her. With much effort Alana persuaded him that the source of the problems was the Hollow losing its magic. She told him that something was draining its magic and she was the only one who could fix it. But she was lying to Bryce. She needed Liz to help her because her powers had weakened. It wasn't easy to deal with Brandon, Liz mate. He was suspicious and harsh with Alana. He could not forget Alana nearly had Liz killed. But the Hollow was in much danger it. It was worse than what they thought. The warlock, Alavar, had been Alanas mentor and was the one stealing the Hollow magic. He was a warlock dealing in black magic. They would have to fight him because without the Hollows magic the Mitchells would die. In this third story we get to know all about the Mitchells curse. Why Alana cursed Bryce and his brothers as collateral damage? I was very curious about what happened ten years ago that split them apart. Alana cannot forget Bryce did to her and Bryce could not have the woman he wanted because what Alana did. Way to keep the mystery of the situation. The author kept me intrigued from the first book. The development of the story was very interesting with much suspense, drama, action, and sex. Touching the scenes between Alana and Liz. Much feelings in there. This was the best of the three books of the Mitchells brothers. I knew it would be juicy. Love this stories.
Received the ARC for an honest review",0,2019-01-29
Books,1,I  like to read about the people and places in the history books that I read.,1,2019-01-29
Books,4,"little slower than the Percy Jackson series, but entertaining. Could benefit from a glossary of gods in the back",0,2019-01-29
Books,5,I would recommend this book to anyone who enjoys the history of the U. S.,1,2019-01-29
Books,4,I stumbled upon this series and really enjoyed the couple of books I've read. Can't wait to read about some of the other characters!,0,2019-01-29
Books,5,Ive read this book many times.  It is a good read.  I would recommend it.I read this book in the middle of,1,2019-01-29
Books,5,"I reviewed this on goodreads. Such a cute novel! Wanderlust and love all In one! Loved her style since the famous ""if I stay"". A quick fun and flirty novel.",0,2019-01-29
Books,5,"Mr. Backman develops his characters so well that one forgets he/she is reading a book!  I find myself understanding and sympathizing with the ""people...even the ones I don't like!",0,2019-01-29
Books,5,"Julian Barnes has a real winner. Literally it won the Booker Man prize but also, it is deserving of it! We read this for our book club and it was perfect for discussion. Highly recommend.",0,2019-01-29
Books,5,"Great classic. The prose was beautiful. The characters were complex and realistic. The social issues were handled really well. This book did a great job of showing the beauties and horrors of life. An excellent read, highly recommend.",0,2019-01-29
Books,5,I read all of JP's books. The characters were just too real. There were too many horrible things happening. I had to read a few chapters to get through them. The ending was so sad.,1,2019-01-29
Books,5,The cruelty of slavery from the early part of the 19th century to the end of the 20th century. This is the most comprehensive and clear account of the consequences of slavery and its aftermath.,1,2019-01-29
Books,4,"Who wouldn't want to get top scores on video games with ease? Who wouldn't want to be a master of trivia of movies, music, and computer gaming from the 1980s? Who wouldn't want to be a master computer programmer/hacker? Quite the fantasy, for some, I guess.",0,2019-01-29
Books,5,"Another wonderful epic Wally Lamb novel. You always know going into a Lamb novel that it won't be short, but you also will not be disappointed. We Are Water dares you to find a stopping point and put the book down. It'll be a challenge, I promise.",0,2019-01-29
Books,5,"I liked the story.  I thought it was well written, even though I was confused in the beginning about who was talking in each chapter.  It gets clearer as you get to know the characters.  I liked the twists, the characters, the beginning and the end.  Very good read.",0,2019-01-29
Books,5,"This was my first book by an author I'd read before reading this one, and I'm glad I did.  The book is a bit long, but it's a very enjoyable read.I had no idea that this book would be one of the most popular books in the world.  I found it to be the most entertaining, and I loved it.  It has all the potential to be a fantastic read, and",1,2019-01-29
Books,3,"This author borrowed pieces of material from the library and wrote them in a simple language. This is a textbook. The reader must understand the vocabulary, and the examples are very clear. The text is very readable. The author does not hold back on using the grammar. It is a great resource. I recommend it. I have been reading the series since the first one was released, and I love the characters and their story.",1,2019-01-29
Books,3,"Not bad.  This is my first HG Wells book.  The opening scene on the ship is very interesting.  Actually, the whole set-up was interesting--this would be the first 1/3 of the book.  After that, however, when Wells' gets into the long descriptions of the manimal creatures, for me, it really tires the story.  Overall, though, the plot flows freely and is mostly interesting.  In addition, the characters are distinguishable and appealing. I really liked Wells' writing style--it's refreshing and unique.  I'll definitely give another of his novels a read.",0,2019-01-29
Books,3,"Not as informative as I had hoped, but it is a good book for those who enjoy the historical romance genre. The book is a bit long, but it is a very enjoyable read. I had no idea that this book would be one of the most popular books in the world. I found it to be the most entertaining. I loved it. It has great characters and plot. I felt like I was in the story.",1,2019-01-29
Books,4,"When I asked to review this I wasn't aware that it was the third in a series.  It didn't make a bit of difference.  This book stands well on its own.  This delightful romance is filled with twists and turns and the occasional fall and you have to find out what happens next.  This story tells of the long road back to living by a widower writer and a librarian who has her own shadows.  The fact that they are each responsible for the life of a child plays well into the story.  This is a terrific read that will leave you with a smile.
Complimentary copy provided by author/publisher via NetGalley for an honest review.",0,2019-01-29
Books,5,"In this book, the gang is caught up in a mystery that will keep them guessing for a long time. The mystery is the story of a young woman who has been abducted by a group of thieves. It is a murder mystery that is told in very short chapters. The book is a fast read and I highly recommend it. I have read several of the books in this series and will continue to read them as they are written. I will also be reading the series of books that will be written by the new series. This series is a great addition to the series.",1,2019-01-29
Books,5,"This was a great, fast read. The characters were well developed and the plot was well written. The story was well-told. The characters were well-drawn and the story was interesting. I highly recommend this book.

I received a copy of this book for review.I loved this book. I have read the book 3 times and have loved it. I've also read all of the other books by Susan Collins. I'm really looking forward to reading the next one.I read this book years ago and I loved it. I loved reading it again, and I read it again. The book is well written, and the characters are well developed. The story is interesting, but I did not enjoy",1,2019-01-29
Books,5,"Here we go again.  We have the story of a young girl who is just starting out and is growing up.  The story of a girl who is beginning to fall in love with a man and is still growing in love with him.  The story of a boy who is starting to fall in love with a girl and is still growing in love with him.  The story of a girl who is beginning to fall in love with a man and is still growing in love with him.  The story of a boy who is starting to fall in love with a girl and is still growing in love with him.  The story of a boy who is starting to fall in love with a girl and is still growing in love with him.  The story of a girl who is beginning to fall in love with a man and is still growing in love with him.

The story of a girl who is beginning to fall in love with a man and is still growing in love with him.  The story of a girl who is beginning to fall in love with a man and is still growing in love with him.  The story of a girl who is beginning to fall in love with a man and is still growing in love with him.  The story of a girl who is beginning to fall in love with a man and is still growing in love with him.

The story of a girl who is starting to",1,2019-01-29
Books,5,"Here's a wonderful book for any fan of Ursula Le Guin. It begins with a foreword by the author in which she outlines each of the stories, most of which take place on worlds of her well-known Ekumen, her &#147;Hainish Universe.&#148;. However alien the cultures may be, however strange their societal structures and customs, Ms. Le Guin uses each tale to underscore what truly unites us and makes us human. These stories comprise the first two-thirds of the book.
As much as I relish Le Guin&#146;s Hainish stories, it is the novelette &#147;Paradises Lost,&#148; comprising the final third of the book, that is most rewarding. It&#146;s a change of pace for the author, involving not the worlds of the Ekumen, but rather a generation spacecraft on a 201-year voyage from Earth to a &#147;New Earth&#148; orbiting some unnamed neighboring star. Most of the narrative involves characters who have lived their entire lives in this self-contained bubble of metal and air. They know nothing of Earth save what they have experienced via films and &#147;virtual reality&#148; programs. The simple concept of &#147;sky&#148; is completely unfathomable to them. They have their own rituals and customs with which they structure their lives until it becomes necessary to debark on the surface of a new world. Ultimately, for some hese colonists who have become comfortable in their self-contained universe, the notions of OUTSIDE and NEW WORLD begin to seem rather intimidating and even evil. How will they cope when the spacecraft arrives at its destination? Ms. Le Guin deftly explores this culture and its destiny, and the ending quite literally brought tears to my eyes. Throughout &#147;The Birthday of the World,&#148; we realize how much we have in common as human beings, no matter whether we are on Gethen, in a spaceship, on Earth, or anywhere in the universe, that we have our loves, our hopes, and our fears, and that EVERY DAY is the birthday of the world.",0,2019-01-29
Toys,5,great item just as described and a perfect addition to my collection,0,2019-01-29
Toys,5,Fun for the kids and even Myself when we do a group structure.,0,2019-01-29
Toys,4,"tasted really gross, but my daughter loves it.We love this toy. My son loves it",1,2019-01-29
Toys,5,"Such a cool idea for a child, but it just wasn't as fun for the kids.",1,2019-01-29
Toys,5,2 year old grandson loves it.  Plays with it over and over.  Wood pieces.,0,2019-01-29
Toys,5,VERY SATISFIED........... EXCELLENT VERY HAPPY!!!!Very good quality,1,2019-01-29
Toys,5,our niece was so happy to get this and other dora stuff we ordered for her....this beanie is very cute and soft,0,2019-01-29
Toys,5,"Her eyes lit up when she opened the box and saw the Queen.

The Queen has a red sword and a",1,2019-01-29
Toys,5,"My grandson loves this, got it for his birthday and it was a hit! He loves to play with it and plays with it often",1,2019-01-29
Toys,5,My 22 month old son loves it and the materials are good.  He loves the way he can spin it.  The plastic parts are,1,2019-01-29
Toys,5,"I bought this for my grandson last year for Christmas, with a little help for a 2 year old he got a kick out of it.",0,2019-01-29
Toys,3,This game was pretty frustrating for my 8 year old.  A lot of the cards were very difficult to perform.  Tried it once and that was it!,0,2019-01-29
Toys,5,"This is way cooler than what I expected.  The two inch thick plastic is a nice touch.  There are a few plastic parts that can be added to the cover,",1,2019-01-29
Toys,5,Bought these for our LO and he likes them so far. We will see when he's a bit older (7mo). They suck up water & you squirt the kid for endless laughs.,0,2019-01-29
Toys,5,Arrived on time and as described. The pieces are sturdy and will last for a long time.Great product. Great price! I am a huge fan of Tootlemania and this is,1,2019-01-29
Toys,5,"A good product at a good price and shipping.Very cute.  My 2 year old loves to play with it.  I am a bit disappointed that the ""turn"" button is broken.  I would not recommend",1,2019-01-29
Toys,4,"My daughter is loving this set. The wood pieces are made well. They're a bit smaller than I expected from the photo, but it's great there are so many different pieces for her to create castles in all sorts of configurations. I got this along with a set of magiclip princess figures so she builds castles for her princesses.",0,2019-01-29
Toys,4,I used this as decoration for a birthday cake and it was a hit!  She loved it.I bought this for my son for Christmas and he absolutely loves it. The only thing that I do like about it is the size of the hat. My son is 4 and loves to play with it. He's also the youngest,1,2019-01-29
Toys,5,Love it! wanted something my son could play with and it was perfect!Nice little guy!  Very cute and colorful.  I am a big fan of Tootle and it's been a hit with my toddler.  I am very pleased with the quality of this product.  I love that it is a real toy,1,2019-01-29
Toys,5,"We are a gaming family so I try to add quality games to our assortment of choices to pick through. The quality of the components in this game are excellent quality as is the very large game board. The concept is easy and not over complicated and doesn't need to be. The game play is exceptional and our seven year old daughter says it is now her favorite game (beating out a few versions of RISK no less). While this edition is not cheap, we do not regret spending the extra money one bit. The tins for the cars are nice as well.

I am sure we will get years of enjoyment out of this game and we could not be happier with our purchase.",0,2019-01-29
Toys,3,"I was very disappointed upon opening the package and seeing this poor little fellow. He is much smaller than I thought he would be, he looks cheap, his facial features are not placed in a way that looks normal, his head was not sewn correctly so it is crooked and smashed on one side. I kept him because my child specifically asked Santa for this character in a doll or stuffed version and I couldn't find another of any kind of this character.  My child loves him with all of his imperfections so it was not a waste of my money. The material and stitching are sturdy and he has held up very well with being handled and a constant companion to my child. I would not recommend this product unless you are in a similar situation to mine or unless the price of the product is less than four or five dollars.",0,2019-01-29
Toys,4,"This is such a cute little set, and the instructions are easy to follow. I was just looking for a small game to play, and this is the perfect one. The game is easy to learn and plays quickly. The game cards are also very thin and easy to wipe off. I love that they come with a variety of things to play with the kids. I wish I could get more of these, but I'm sure it would be nice to have a game board for my kids to play with.My son is so excited about this, he loves it!  He played with it for about an hour.  He absolutely loves it.  He just loves to play with it!  I would definitely recommend this to any 3 year old or older.Very cute!  My 5 year",1,2019-01-29
Toys,5,"I love this storage container. It's just what I need to store my beads. I've been looking for another storage container that's stackable to save space and keep my jewelry making supplies more organized. This does the job. It's very sturdy and I love the adjustable compartments. Although I'm not using this for toys, it really works well for those of you who want a storage unit for beads, jewelry making supplies, etc. I can fit my tools, beads, cords and more. It's also great because I can fit enough of what I need in this unit and easily transport it if I want to make my jewelry in a different location and get out of my office! I highly recommend this to anyone who needs one unit to store lots of things with flexiblity to adjust the compartments. It's better than any of the containers I've purchased at craft stores and because it's made for kids, it's made to be strong! I purchased this at a discount for my fair and honest review. If anything changes, I'll be sure to let you know. Here are some of the product details:
3 TIERS - 30 ADJUSTABLE COMPARTMENTS
DURABLE, STURDY CASE
LIGHT & PORTABLE
Love it!&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Bins-amp-Things-Stackable-Storage-Container-Perfect-for-Shopkins-Littlest-Pet-Shop-Rainbow-Loom-Beads-Disney-Tsum-Tsum-Figures-and-Arts-amp-Crafts-Accessories-With-30-Adjustable-Compartments/dp/B01D0XP32I/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Bins & Things Stackable Storage Container Perfect for Shopkins Littlest Pet Shop Rainbow Loom Beads Disney Tsum Tsum Figures and Arts & Crafts Accessories - With 30 Adjustable Compartments</a>",0,2019-01-29
Clothing,3,They fit a little loose but I still like them,0,2019-01-29
Clothing,5,Great for covering my fats and scars while still wearing a bikini,0,2019-01-29
Clothing,3,I Was Expecting More From It But It Wasn't All Of That.,0,2019-01-29
Clothing,5,Lovely  Can see thru so don't recommend wearing outside unless using as beach coverup,0,2019-01-29
Clothing,3,"A bit too flimsy for my liking, but it is good enough.",1,2019-01-29
Clothing,4,"if you would have my size more often, I would be able to buy more often.",0,2019-01-29
Clothing,4,"The t-shirt is great, the material is nice and the fabric is soft.",1,2019-01-29
Clothing,1,"runs very small
I wear size 13.5 wide and these fit perfect.
The heel is just right.",1,2019-01-29
Clothing,5,Wife loves it. All the colors are nice and the fabric is soft.Nice bag!Very pretty.I bought this for,1,2019-01-29
Clothing,4,Love my cargo shorts.  They fit well and look good too.  I have a wide foot and a wide foot.  I am a 32D,1,2019-01-29
Clothing,5,"I've had the same shoe for more than a year now, and continue to have the desired comfort. I hope they never discontinue this style! Amazon continues to be online choice for everthing.",0,2019-01-29
Clothing,2,"To be honest, this romper looks a little bit more like a traditional G-string. It has a nice yet adjustable waist and the design is very elegant.",1,2019-01-29
Clothing,5,I love these shoes.  They are comfortable and look great.  I also have a wide foot.  I am very happy with the shoe and am happy with the price.  I have bought many other shoes from Amazon and I am very,1,2019-01-29
